job_id,job_title,company,location,experience,salary_inr,employment_type,skills
JOB00471,Data Analyst,NextGen Systems,Pune,1-3 years,443568,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; PyTorch
JOB00472,Full Stack Developer,InnoByte,Bengaluru,3-5 years,1927551,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Azure; Deep Learning
JOB00473,Cloud Engineer,CodeCraft,Mumbai,3-5 years,2066320,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Machine Learning; DSA; PyTorch
JOB00474,Cloud Engineer,InnoByte,Pune,3-5 years,976738,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; SQL
JOB00475,Cloud Engineer,VisionWorks,Chennai,0-1 years,1937939,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Deep Learning
JOB00476,Full Stack Developer,InnoByte,Delhi NCR,1-3 years,1237881,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Azure
JOB00477,AI/ML Engineer,InnoByte,Bengaluru,1-3 years,1020563,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; JavaScript
JOB00478,Data Scientist,TechNova,Remote,3-5 years,1310825,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Git; React
JOB00479,Cloud Engineer,InnoByte,Bengaluru,3-5 years,660797,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Deep Learning; REST API; Excel
JOB00480,Data Analyst,VisionWorks,Mumbai,3-5 years,1153300,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; NumPy; JavaScript
JOB00481,Software Developer,CloudPeak,Mumbai,3-5 years,1195097,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Networking
JOB00482,AI/ML Engineer,DataBridge,Bengaluru,3-5 years,1798112,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Azure; Power BI; Networking
JOB00483,Data Analyst,NextGen Systems,Hyderabad,1-3 years,2064182,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; AWS; Machine Learning
JOB00484,AI/ML Engineer,DataBridge,Chennai,1-3 years,2172215,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git
JOB00485,Data Scientist,InnoByte,Chennai,1-3 years,1618733,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Git; Node.js
JOB00486,Data Scientist,CloudPeak,Bengaluru,1-3 years,1430598,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; React; Linux; Azure
JOB00487,Cloud Engineer,DataBridge,Remote,0-1 years,714353,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Excel; Scikit-learn; CSS
JOB00488,Full Stack Developer,TechNova,Hyderabad,3-5 years,1307242,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API
JOB00489,Data Analyst,InnoByte,Delhi NCR,0-1 years,1182448,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; PyTorch; React
JOB00490,Data Analyst,Aster Labs,Hyderabad,0-1 years,1580777,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; PyTorch; Docker; REST API
JOB00491,AI/ML Engineer,TechNova,Pune,0-1 years,947833,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git
JOB00492,Cloud Engineer,DataBridge,Delhi NCR,0-1 years,1707654,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Machine Learning
JOB00493,AI/ML Engineer,CloudPeak,Delhi NCR,0-1 years,1344253,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Statistics; AWS; Terraform
JOB00494,Software Developer,NextGen Systems,Delhi NCR,3-5 years,1625789,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Networking
JOB00495,Data Analyst,DataBridge,Pune,1-3 years,878479,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Node.js; Networking; PyTorch
JOB00496,Cloud Engineer,NextGen Systems,Hyderabad,3-5 years,1527460,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Deep Learning; CSS; Power BI
JOB00497,Data Scientist,NextGen Systems,Delhi NCR,1-3 years,1055237,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI
JOB00498,Data Analyst,DataBridge,Bengaluru,3-5 years,1434843,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Git; Deep Learning
JOB00499,AI/ML Engineer,VisionWorks,Hyderabad,1-3 years,1724474,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Data Visualization; AWS
JOB00500,Data Scientist,DataBridge,Delhi NCR,3-5 years,1873685,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Azure; Docker; JavaScript
JOB00501,Data Scientist,CloudPeak,Remote,3-5 years,2122972,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; React; HTML
JOB00502,Full Stack Developer,NextGen Systems,Delhi NCR,3-5 years,618318,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Data Visualization; Scikit-learn
JOB00503,AI/ML Engineer,DataBridge,Delhi NCR,1-3 years,1095083,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; CSS; HTML
JOB00504,Data Analyst,InnoByte,Pune,0-1 years,1322576,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; JavaScript; Linux
JOB00505,Cloud Engineer,DataBridge,Mumbai,0-1 years,1340316,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform
JOB00506,Data Scientist,CloudPeak,Chennai,0-1 years,2176303,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Node.js; Azure
JOB00507,Data Scientist,InnoByte,Pune,1-3 years,1983558,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Data Visualization; JavaScript; Deep Learning
JOB00508,Full Stack Developer,NextGen Systems,Chennai,0-1 years,1298024,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Azure; AWS
JOB00509,Full Stack Developer,CodeCraft,Pune,1-3 years,1678519,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; DSA; Deep Learning; PyTorch
JOB00510,Data Scientist,DataBridge,Delhi NCR,1-3 years,429115,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI
JOB00511,Data Analyst,TechNova,Delhi NCR,3-5 years,1769243,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; AWS
JOB00512,Full Stack Developer,CodeCraft,Mumbai,3-5 years,565394,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Networking; Deep Learning
JOB00513,Full Stack Developer,TechNova,Hyderabad,1-3 years,2077725,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API
JOB00514,AI/ML Engineer,VisionWorks,Hyderabad,0-1 years,1068762,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; REST API; Data Visualization
JOB00515,Data Scientist,DataBridge,Delhi NCR,0-1 years,829027,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI
JOB00516,AI/ML Engineer,CloudPeak,Bengaluru,1-3 years,1586675,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git
JOB00517,AI/ML Engineer,NextGen Systems,Remote,3-5 years,1136835,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git
JOB00518,Software Developer,InnoByte,Delhi NCR,0-1 years,1738251,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA
JOB00519,AI/ML Engineer,VisionWorks,Pune,0-1 years,1224041,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git
JOB00520,Data Analyst,CodeCraft,Delhi NCR,0-1 years,981486,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Deep Learning; Git; AWS
JOB00521,Cloud Engineer,InnoByte,Mumbai,3-5 years,2092005,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Excel; REST API
JOB00522,Software Developer,DataBridge,Mumbai,0-1 years,1393834,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Deep Learning; Terraform
JOB00523,Cloud Engineer,CodeCraft,Hyderabad,0-1 years,1825213,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Power BI
JOB00524,Cloud Engineer,TechNova,Bengaluru,3-5 years,841793,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; JavaScript; SQL; Pandas
JOB00525,Software Developer,InnoByte,Hyderabad,3-5 years,1867422,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Docker; Data Visualization; Statistics
JOB00526,Data Scientist,InnoByte,Remote,0-1 years,455025,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Git; PyTorch
JOB00527,Data Analyst,InnoByte,Bengaluru,0-1 years,1898831,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Machine Learning; NumPy
JOB00528,Full Stack Developer,VisionWorks,Mumbai,1-3 years,1099789,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; NumPy
JOB00529,Software Developer,CodeCraft,Pune,1-3 years,588723,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; NumPy; Excel
JOB00530,Data Scientist,TechNova,Remote,0-1 years,627896,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Node.js; Deep Learning; DSA
JOB00531,Data Scientist,Aster Labs,Mumbai,0-1 years,1984025,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; PyTorch; Deep Learning; Networking
JOB00532,AI/ML Engineer,InnoByte,Pune,1-3 years,1373667,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Scikit-learn
JOB00533,Software Developer,DataBridge,Delhi NCR,1-3 years,1827586,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; NumPy; AWS
JOB00534,Cloud Engineer,DataBridge,Pune,1-3 years,1257747,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform
JOB00535,AI/ML Engineer,CloudPeak,Mumbai,1-3 years,1699304,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Data Visualization; Azure; AWS
JOB00536,Full Stack Developer,VisionWorks,Hyderabad,0-1 years,1925862,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API
JOB00537,Data Analyst,DataBridge,Mumbai,3-5 years,1413107,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization
JOB00538,Data Scientist,VisionWorks,Remote,3-5 years,1312791,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; CSS
JOB00539,Software Developer,TechNova,Bengaluru,1-3 years,1393067,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; React; NumPy; Deep Learning
JOB00540,Software Developer,InnoByte,Remote,3-5 years,2082056,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA
JOB00541,AI/ML Engineer,VisionWorks,Hyderabad,1-3 years,1722787,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Statistics; Excel
JOB00542,Full Stack Developer,VisionWorks,Bengaluru,0-1 years,1851379,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; NumPy; Scikit-learn; Pandas
JOB00543,Full Stack Developer,Aster Labs,Remote,3-5 years,1065877,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API
JOB00544,Cloud Engineer,VisionWorks,Chennai,3-5 years,694258,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Deep Learning; DSA
JOB00545,AI/ML Engineer,InnoByte,Remote,1-3 years,743307,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; DSA; JavaScript; Excel
JOB00546,Data Scientist,CodeCraft,Bengaluru,3-5 years,576001,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; JavaScript
JOB00547,Cloud Engineer,VisionWorks,Pune,3-5 years,1969305,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform
JOB00548,Cloud Engineer,TechNova,Mumbai,1-3 years,359096,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; SQL
JOB00549,Data Scientist,CloudPeak,Bengaluru,1-3 years,1881958,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Deep Learning
JOB00550,Cloud Engineer,DataBridge,Hyderabad,1-3 years,1228003,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Scikit-learn; PyTorch
JOB00551,Data Analyst,NextGen Systems,Remote,3-5 years,1613585,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Deep Learning; Terraform; NumPy
JOB00552,Data Analyst,NextGen Systems,Delhi NCR,1-3 years,789799,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Git
JOB00553,Full Stack Developer,Aster Labs,Delhi NCR,0-1 years,1487687,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Statistics
JOB00554,Cloud Engineer,TechNova,Mumbai,0-1 years,2045137,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; REST API; NumPy; Statistics
JOB00555,Data Scientist,TechNova,Chennai,1-3 years,1755624,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Azure
JOB00556,Data Analyst,NextGen Systems,Chennai,3-5 years,1798282,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Deep Learning; Azure
JOB00557,Data Analyst,CodeCraft,Chennai,3-5 years,1906952,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; DSA; Scikit-learn; HTML
JOB00558,Data Analyst,CodeCraft,Pune,3-5 years,1150236,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization
JOB00559,Cloud Engineer,NextGen Systems,Chennai,3-5 years,377190,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform
JOB00560,Full Stack Developer,DataBridge,Hyderabad,1-3 years,1977697,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Terraform; Excel
JOB00561,AI/ML Engineer,CloudPeak,Delhi NCR,3-5 years,742118,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git
JOB00562,Data Scientist,NextGen Systems,Mumbai,1-3 years,1248646,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI
JOB00563,Full Stack Developer,CloudPeak,Bengaluru,0-1 years,1327967,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; AWS; NumPy
JOB00564,Cloud Engineer,NextGen Systems,Pune,3-5 years,1972484,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform
JOB00565,Data Analyst,Aster Labs,Mumbai,0-1 years,1994233,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization
JOB00566,Cloud Engineer,CloudPeak,Pune,3-5 years,1998903,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform
JOB00567,Data Scientist,DataBridge,Chennai,3-5 years,1082751,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI
JOB00568,Data Analyst,VisionWorks,Mumbai,3-5 years,1928433,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Linux; Git
JOB00569,Software Developer,DataBridge,Bengaluru,3-5 years,1696925,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; React; Machine Learning
JOB00570,Data Scientist,NextGen Systems,Mumbai,3-5 years,1159240,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI
JOB00571,Software Developer,VisionWorks,Bengaluru,1-3 years,1284400,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Statistics; Terraform
JOB00572,Full Stack Developer,CloudPeak,Remote,3-5 years,551235,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Statistics; DSA
JOB00573,Software Developer,DataBridge,Remote,3-5 years,792040,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA
JOB00574,Software Developer,CodeCraft,Delhi NCR,0-1 years,2088011,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Terraform
JOB00575,AI/ML Engineer,Aster Labs,Bengaluru,0-1 years,1313065,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; AWS
JOB00576,Software Developer,InnoByte,Mumbai,0-1 years,1520387,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Networking
JOB00577,Data Scientist,TechNova,Pune,3-5 years,1013547,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; PyTorch; Networking; Node.js
JOB00578,Cloud Engineer,InnoByte,Remote,3-5 years,1695160,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform
JOB00579,Software Developer,InnoByte,Hyderabad,3-5 years,1100151,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA
JOB00580,Cloud Engineer,VisionWorks,Pune,1-3 years,940384,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform
JOB00581,Software Developer,CodeCraft,Remote,3-5 years,1916056,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Excel; Machine Learning; Docker
JOB00582,AI/ML Engineer,Aster Labs,Bengaluru,3-5 years,1770378,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Linux
JOB00583,Full Stack Developer,TechNova,Mumbai,3-5 years,437604,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API
JOB00584,Cloud Engineer,DataBridge,Delhi NCR,3-5 years,988983,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform
JOB00585,Data Analyst,CloudPeak,Chennai,0-1 years,1704616,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; NumPy
JOB00586,Cloud Engineer,TechNova,Remote,3-5 years,730335,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; JavaScript; Deep Learning
JOB00587,AI/ML Engineer,InnoByte,Hyderabad,0-1 years,959542,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git
JOB00588,AI/ML Engineer,DataBridge,Bengaluru,1-3 years,1757808,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Networking; Node.js; Data Visualization
JOB00589,Software Developer,VisionWorks,Hyderabad,3-5 years,1368924,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; NumPy
JOB00590,Data Analyst,Aster Labs,Remote,1-3 years,1538795,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Terraform
JOB00591,Full Stack Developer,DataBridge,Remote,0-1 years,1006859,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API
JOB00592,AI/ML Engineer,Aster Labs,Pune,1-3 years,1775182,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; JavaScript; Node.js; Data Visualization
JOB00593,Data Analyst,CloudPeak,Delhi NCR,3-5 years,578238,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; REST API; Scikit-learn
JOB00594,Data Analyst,NextGen Systems,Delhi NCR,3-5 years,761947,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Scikit-learn
JOB00595,AI/ML Engineer,TechNova,Remote,3-5 years,389070,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git
JOB00596,Data Scientist,NextGen Systems,Mumbai,3-5 years,1506776,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Azure
