job_id,job_title,company,location,experience,salary_inr,employment_type,skills,salary_lpa
JOB00463,AI/ML Engineer,InnoByte,Hyderabad,3-5 years,1497239,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git,14.97239
JOB00464,Data Scientist,CloudPeak,Mumbai,1-3 years,1254550,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI,12.5455
JOB00465,Software Developer,DataBridge,Chennai,1-3 years,1044355,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA,10.44355
JOB00466,Cloud Engineer,InnoByte,Bengaluru,1-3 years,848174,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; NumPy; Statistics,8.48174
JOB00467,Cloud Engineer,CodeCraft,Bengaluru,1-3 years,358001,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Excel; DSA; Power BI,3.58001
JOB00468,AI/ML Engineer,CloudPeak,Delhi NCR,1-3 years,784011,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Excel; DSA; AWS,7.84011
JOB00469,Data Scientist,CodeCraft,Pune,1-3 years,996663,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI,9.96663
JOB00470,Data Analyst,CodeCraft,Chennai,1-3 years,1696091,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization,16.96091
JOB00471,Data Analyst,NextGen Systems,Pune,1-3 years,443568,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; PyTorch,4.43568
JOB00472,Full Stack Developer,InnoByte,Bengaluru,3-5 years,1927551,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Azure; Deep Learning,19.27551
JOB00473,Cloud Engineer,CodeCraft,Mumbai,3-5 years,2066320,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Machine Learning; DSA; PyTorch,20.6632
JOB00474,Cloud Engineer,InnoByte,Pune,3-5 years,976738,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; SQL,9.76738
JOB00475,Cloud Engineer,VisionWorks,Chennai,0-1 years,1937939,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Deep Learning,19.37939
JOB00476,Full Stack Developer,InnoByte,Delhi NCR,1-3 years,1237881,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Azure,12.37881
JOB00477,AI/ML Engineer,InnoByte,Bengaluru,1-3 years,1020563,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; JavaScript,10.20563
JOB00478,Data Scientist,TechNova,Remote,3-5 years,1310825,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Git; React,13.10825
JOB00479,Cloud Engineer,InnoByte,Bengaluru,3-5 years,660797,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Deep Learning; REST API; Excel,6.60797
JOB00480,Data Analyst,VisionWorks,Mumbai,3-5 years,1153300,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; NumPy; JavaScript,11.533
JOB00481,Software Developer,CloudPeak,Mumbai,3-5 years,1195097,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Networking,11.95097
JOB00482,AI/ML Engineer,DataBridge,Bengaluru,3-5 years,1798112,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Azure; Power BI; Networking,17.98112
JOB00483,Data Analyst,NextGen Systems,Hyderabad,1-3 years,2064182,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; AWS; Machine Learning,20.64182
JOB00484,AI/ML Engineer,DataBridge,Chennai,1-3 years,2172215,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git,21.72215
JOB00485,Data Scientist,InnoByte,Chennai,1-3 years,1618733,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Git; Node.js,16.18733
JOB00486,Data Scientist,CloudPeak,Bengaluru,1-3 years,1430598,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; React; Linux; Azure,14.30598
JOB00487,Cloud Engineer,DataBridge,Remote,0-1 years,714353,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Excel; Scikit-learn; CSS,7.14353
JOB00488,Full Stack Developer,TechNova,Hyderabad,3-5 years,1307242,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API,13.07242
JOB00489,Data Analyst,InnoByte,Delhi NCR,0-1 years,1182448,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; PyTorch; React,11.82448
JOB00490,Data Analyst,Aster Labs,Hyderabad,0-1 years,1580777,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; PyTorch; Docker; REST API,15.80777
JOB00491,AI/ML Engineer,TechNova,Pune,0-1 years,947833,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git,9.47833
JOB00492,Cloud Engineer,DataBridge,Delhi NCR,0-1 years,1707654,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Machine Learning,17.07654
JOB00493,AI/ML Engineer,CloudPeak,Delhi NCR,0-1 years,1344253,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Statistics; AWS; Terraform,13.44253
JOB00494,Software Developer,NextGen Systems,Delhi NCR,3-5 years,1625789,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Networking,16.25789
JOB00495,Data Analyst,DataBridge,Pune,1-3 years,878479,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Node.js; Networking; PyTorch,8.78479
JOB00496,Cloud Engineer,NextGen Systems,Hyderabad,3-5 years,1527460,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Deep Learning; CSS; Power BI,15.2746
JOB00497,Data Scientist,NextGen Systems,Delhi NCR,1-3 years,1055237,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI,10.55237
JOB00498,Data Analyst,DataBridge,Bengaluru,3-5 years,1434843,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Git; Deep Learning,14.34843
JOB00499,AI/ML Engineer,VisionWorks,Hyderabad,1-3 years,1724474,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Data Visualization; AWS,17.24474
JOB00500,Data Scientist,DataBridge,Delhi NCR,3-5 years,1873685,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Azure; Docker; JavaScript,18.73685
JOB00501,Data Scientist,CloudPeak,Remote,3-5 years,2122972,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; React; HTML,21.22972
JOB00502,Full Stack Developer,NextGen Systems,Delhi NCR,3-5 years,618318,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Data Visualization; Scikit-learn,6.18318
JOB00503,AI/ML Engineer,DataBridge,Delhi NCR,1-3 years,1095083,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; CSS; HTML,10.95083
JOB00504,Data Analyst,InnoByte,Pune,0-1 years,1322576,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; JavaScript; Linux,13.22576
JOB00505,Cloud Engineer,DataBridge,Mumbai,0-1 years,1340316,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform,13.40316
JOB00506,Data Scientist,CloudPeak,Chennai,0-1 years,2176303,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Node.js; Azure,21.76303
JOB00507,Data Scientist,InnoByte,Pune,1-3 years,1983558,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Data Visualization; JavaScript; Deep Learning,19.83558
JOB00508,Full Stack Developer,NextGen Systems,Chennai,0-1 years,1298024,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Azure; AWS,12.98024
JOB00509,Full Stack Developer,CodeCraft,Pune,1-3 years,1678519,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; DSA; Deep Learning; PyTorch,16.78519
JOB00510,Data Scientist,DataBridge,Delhi NCR,1-3 years,429115,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI,4.29115
JOB00511,Data Analyst,TechNova,Delhi NCR,3-5 years,1769243,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; AWS,17.69243
JOB00512,Full Stack Developer,CodeCraft,Mumbai,3-5 years,565394,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Networking; Deep Learning,5.65394
JOB00513,Full Stack Developer,TechNova,Hyderabad,1-3 years,2077725,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API,20.77725
JOB00514,AI/ML Engineer,VisionWorks,Hyderabad,0-1 years,1068762,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; REST API; Data Visualization,10.68762
JOB00515,Data Scientist,DataBridge,Delhi NCR,0-1 years,829027,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI,8.29027
JOB00516,AI/ML Engineer,CloudPeak,Bengaluru,1-3 years,1586675,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git,15.86675
JOB00517,AI/ML Engineer,NextGen Systems,Remote,3-5 years,1136835,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git,11.36835
JOB00518,Software Developer,InnoByte,Delhi NCR,0-1 years,1738251,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA,17.38251
JOB00519,AI/ML Engineer,VisionWorks,Pune,0-1 years,1224041,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git,12.24041
JOB00520,Data Analyst,CodeCraft,Delhi NCR,0-1 years,981486,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Deep Learning; Git; AWS,9.81486
JOB00521,Cloud Engineer,InnoByte,Mumbai,3-5 years,2092005,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Excel; REST API,20.92005
JOB00522,Software Developer,DataBridge,Mumbai,0-1 years,1393834,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Deep Learning; Terraform,13.93834
JOB00523,Cloud Engineer,CodeCraft,Hyderabad,0-1 years,1825213,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Power BI,18.25213
JOB00524,Cloud Engineer,TechNova,Bengaluru,3-5 years,841793,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; JavaScript; SQL; Pandas,8.41793
JOB00525,Software Developer,InnoByte,Hyderabad,3-5 years,1867422,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Docker; Data Visualization; Statistics,18.67422
JOB00526,Data Scientist,InnoByte,Remote,0-1 years,455025,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Git; PyTorch,4.55025
JOB00527,Data Analyst,InnoByte,Bengaluru,0-1 years,1898831,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Machine Learning; NumPy,18.98831
JOB00528,Full Stack Developer,VisionWorks,Mumbai,1-3 years,1099789,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; NumPy,10.99789
JOB00529,Software Developer,CodeCraft,Pune,1-3 years,588723,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; NumPy; Excel,5.88723
JOB00530,Data Scientist,TechNova,Remote,0-1 years,627896,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Node.js; Deep Learning; DSA,6.27896
JOB00531,Data Scientist,Aster Labs,Mumbai,0-1 years,1984025,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; PyTorch; Deep Learning; Networking,19.84025
JOB00532,AI/ML Engineer,InnoByte,Pune,1-3 years,1373667,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Scikit-learn,13.73667
JOB00533,Software Developer,DataBridge,Delhi NCR,1-3 years,1827586,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; NumPy; AWS,18.27586
JOB00534,Cloud Engineer,DataBridge,Pune,1-3 years,1257747,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform,12.57747
JOB00535,AI/ML Engineer,CloudPeak,Mumbai,1-3 years,1699304,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Data Visualization; Azure; AWS,16.99304
JOB00536,Full Stack Developer,VisionWorks,Hyderabad,0-1 years,1925862,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API,19.25862
JOB00537,Data Analyst,DataBridge,Mumbai,3-5 years,1413107,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization,14.13107
JOB00538,Data Scientist,VisionWorks,Remote,3-5 years,1312791,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; CSS,13.12791
JOB00539,Software Developer,TechNova,Bengaluru,1-3 years,1393067,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; React; NumPy; Deep Learning,13.93067
JOB00540,Software Developer,InnoByte,Remote,3-5 years,2082056,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA,20.82056
JOB00541,AI/ML Engineer,VisionWorks,Hyderabad,1-3 years,1722787,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Statistics; Excel,17.22787
JOB00542,Full Stack Developer,VisionWorks,Bengaluru,0-1 years,1851379,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; NumPy; Scikit-learn; Pandas,18.51379
JOB00543,Full Stack Developer,Aster Labs,Remote,3-5 years,1065877,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API,10.65877
JOB00544,Cloud Engineer,VisionWorks,Chennai,3-5 years,694258,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Deep Learning; DSA,6.94258
JOB00545,AI/ML Engineer,InnoByte,Remote,1-3 years,743307,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; DSA; JavaScript; Excel,7.43307
JOB00546,Data Scientist,CodeCraft,Bengaluru,3-5 years,576001,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; JavaScript,5.76001
JOB00547,Cloud Engineer,VisionWorks,Pune,3-5 years,1969305,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform,19.69305
JOB00548,Cloud Engineer,TechNova,Mumbai,1-3 years,359096,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; SQL,3.59096
JOB00549,Data Scientist,CloudPeak,Bengaluru,1-3 years,1881958,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Deep Learning,18.81958
JOB00550,Cloud Engineer,DataBridge,Hyderabad,1-3 years,1228003,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Scikit-learn; PyTorch,12.28003
JOB00551,Data Analyst,NextGen Systems,Remote,3-5 years,1613585,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Deep Learning; Terraform; NumPy,16.13585
JOB00552,Data Analyst,NextGen Systems,Delhi NCR,1-3 years,789799,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Git,7.89799
JOB00553,Full Stack Developer,Aster Labs,Delhi NCR,0-1 years,1487687,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Statistics,14.87687
JOB00554,Cloud Engineer,TechNova,Mumbai,0-1 years,2045137,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; REST API; NumPy; Statistics,20.45137
JOB00555,Data Scientist,TechNova,Chennai,1-3 years,1755624,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Azure,17.55624
JOB00556,Data Analyst,NextGen Systems,Chennai,3-5 years,1798282,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Deep Learning; Azure,17.98282
JOB00557,Data Analyst,CodeCraft,Chennai,3-5 years,1906952,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; DSA; Scikit-learn; HTML,19.06952
JOB00558,Data Analyst,CodeCraft,Pune,3-5 years,1150236,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization,11.50236
JOB00559,Cloud Engineer,NextGen Systems,Chennai,3-5 years,377190,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform,3.7719
JOB00560,Full Stack Developer,DataBridge,Hyderabad,1-3 years,1977697,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Terraform; Excel,19.77697
JOB00561,AI/ML Engineer,CloudPeak,Delhi NCR,3-5 years,742118,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git,7.42118
JOB00562,Data Scientist,NextGen Systems,Mumbai,1-3 years,1248646,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI,12.48646
JOB00563,Full Stack Developer,CloudPeak,Bengaluru,0-1 years,1327967,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; AWS; NumPy,13.27967
JOB00564,Cloud Engineer,NextGen Systems,Pune,3-5 years,1972484,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform,19.72484
JOB00565,Data Analyst,Aster Labs,Mumbai,0-1 years,1994233,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization,19.94233
JOB00566,Cloud Engineer,CloudPeak,Pune,3-5 years,1998903,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform,19.98903
JOB00567,Data Scientist,DataBridge,Chennai,3-5 years,1082751,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI,10.82751
JOB00568,Data Analyst,VisionWorks,Mumbai,3-5 years,1928433,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Linux; Git,19.28433
JOB00569,Software Developer,DataBridge,Bengaluru,3-5 years,1696925,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; React; Machine Learning,16.96925
JOB00570,Data Scientist,NextGen Systems,Mumbai,3-5 years,1159240,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI,11.5924
JOB00571,Software Developer,VisionWorks,Bengaluru,1-3 years,1284400,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Statistics; Terraform,12.844
JOB00572,Full Stack Developer,CloudPeak,Remote,3-5 years,551235,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Statistics; DSA,5.51235
JOB00573,Software Developer,DataBridge,Remote,3-5 years,792040,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA,7.9204
JOB00574,Software Developer,CodeCraft,Delhi NCR,0-1 years,2088011,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Terraform,20.88011
JOB00575,AI/ML Engineer,Aster Labs,Bengaluru,0-1 years,1313065,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; AWS,13.13065
JOB00576,Software Developer,InnoByte,Mumbai,0-1 years,1520387,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Networking,15.20387
JOB00577,Data Scientist,TechNova,Pune,3-5 years,1013547,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; PyTorch; Networking; Node.js,10.13547
JOB00578,Cloud Engineer,InnoByte,Remote,3-5 years,1695160,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform,16.9516
JOB00579,Software Developer,InnoByte,Hyderabad,3-5 years,1100151,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA,11.00151
JOB00580,Cloud Engineer,VisionWorks,Pune,1-3 years,940384,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform,9.40384
JOB00581,Software Developer,CodeCraft,Remote,3-5 years,1916056,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Excel; Machine Learning; Docker,19.16056
JOB00582,AI/ML Engineer,Aster Labs,Bengaluru,3-5 years,1770378,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Linux,17.70378
